gene,n_regulators,r2_base_model,r2_full_model,improvement_from_regulators,has_significant_interactions,interaction_p_value,regulator_types,CpG_count,lncRNA_count,miRNA_count
gene-Peve_00034177,55,0.9347463529660532,1,0.06525364703394676,FALSE,1,"['lncrna_lncRNA_17648', 'lncrna_lncRNA_8312', 'lncrna_lncRNA_18459', 'lncrna_lncRNA_18490', 'lncrna_lncRNA_19014', 'lncrna_lncRNA_14057', 'lncrna_lncRNA_18458', 'lncrna_lncRNA_14516', 'lncrna_lncRNA_3206', 'lncrna_lncRNA_18491', 'lncrna_lncRNA_3260', 'lncrna_lncRNA_7675', 'lncrna_lncRNA_7343', 'lncrna_lncRNA_7342', 'lncrna_lncRNA_18182', 'lncrna_lncRNA_3050', 'lncrna_lncRNA_18492', 'lncrna_lncRNA_7341', 'lncrna_lncRNA_22604', 'lncrna_lncRNA_13452', 'lncrna_lncRNA_7344', 'lncrna_lncRNA_18460', 'lncrna_lncRNA_5010', 'lncrna_lncRNA_5011', 'lncrna_lncRNA_2625', 'lncrna_lncRNA_2626', 'lncrna_lncRNA_7674', 'lncrna_lncRNA_10210', 'lncrna_lncRNA_5786', 'lncrna_lncRNA_7290', 'methylation_CpG_Porites_evermani_scaffold_17_896499', 'methylation_CpG_Porites_evermani_scaffold_174_47149', 'methylation_CpG_Porites_evermani_scaffold_1819_46932', 'methylation_CpG_Porites_evermani_scaffold_220_36087', 'methylation_CpG_Porites_evermani_scaffold_99_310839', 'methylation_CpG_Porites_evermani_scaffold_99_310841', 'methylation_CpG_Porites_evermani_scaffold_1110_95275', 'methylation_CpG_Porites_evermani_scaffold_325_83691', 'methylation_CpG_Porites_evermani_scaffold_1519_92659', 'methylation_CpG_Porites_evermani_scaffold_1317_40655', 'methylation_CpG_Porites_evermani_scaffold_1110_95310', 'methylation_CpG_Porites_evermani_scaffold_1819_47143', 'methylation_CpG_Porites_evermani_scaffold_218_257127', 'methylation_CpG_Porites_evermani_scaffold_1819_47138', 'methylation_CpG_Porites_evermani_scaffold_1819_47176', 'methylation_CpG_Porites_evermani_scaffold_840_14788', 'methylation_CpG_Porites_evermani_scaffold_31_513381', 'methylation_CpG_Porites_evermani_scaffold_3189_48577', 'methylation_CpG_Porites_evermani_scaffold_49_421871', 'methylation_CpG_Porites_evermani_scaffold_1061_27878', 'methylation_CpG_Porites_evermani_scaffold_3425_24876', 'methylation_CpG_Porites_evermani_scaffold_1819_47198', 'methylation_CpG_Porites_evermani_scaffold_840_14782', 'methylation_CpG_Porites_evermani_scaffold_99_310827', 'methylation_CpG_Porites_evermani_scaffold_1819_46940']",1,1,0
gene-Peve_00036543,55,0.7722318025920467,1,0.2277681974079533,FALSE,1,"['lncrna_lncRNA_19116', 'lncrna_lncRNA_19118', 'lncrna_lncRNA_19120', 'lncrna_lncRNA_19119', 'lncrna_lncRNA_2873', 'lncrna_lncRNA_15692', 'lncrna_lncRNA_14979', 'lncrna_lncRNA_14980', 'lncrna_lncRNA_9302', 'lncrna_lncRNA_15691', 'lncrna_lncRNA_19117', 'lncrna_lncRNA_685', 'lncrna_lncRNA_22090', 'lncrna_lncRNA_20131', 'lncrna_lncRNA_6071', 'lncrna_lncRNA_686', 'lncrna_lncRNA_23735', 'lncrna_lncRNA_23737', 'lncrna_lncRNA_23736', 'lncrna_lncRNA_8874', 'lncrna_lncRNA_15828', 'lncrna_lncRNA_19108', 'lncrna_lncRNA_19109', 'lncrna_lncRNA_16278', 'lncrna_lncRNA_17474', 'lncrna_lncRNA_18853', 'lncrna_lncRNA_17530', 'lncrna_lncRNA_6754', 'lncrna_lncRNA_9676', 'lncrna_lncRNA_801', 'methylation_CpG_Porites_evermani_scaffold_2042_2347', 'methylation_CpG_Porites_evermani_scaffold_2042_2289', 'methylation_CpG_Porites_evermani_scaffold_3003_35296', 'methylation_CpG_Porites_evermani_scaffold_1238_43007', 'methylation_CpG_Porites_evermani_scaffold_2052_25415', 'methylation_CpG_Porites_evermani_scaffold_5979_340', 'methylation_CpG_Porites_evermani_scaffold_2710_42408', 'methylation_CpG_Porites_evermani_scaffold_1833_47531', 'methylation_CpG_Porites_evermani_scaffold_504_241640', 'methylation_CpG_Porites_evermani_scaffold_1299_126407', 'methylation_CpG_Porites_evermani_scaffold_258_168368', 'methylation_CpG_Porites_evermani_scaffold_5987_2491', 'methylation_CpG_Porites_evermani_scaffold_308_139128', 'methylation_CpG_Porites_evermani_scaffold_1030_10794', 'methylation_CpG_Porites_evermani_scaffold_807_153422', 'methylation_CpG_Porites_evermani_scaffold_1810_92021', 'methylation_CpG_Porites_evermani_scaffold_2014_79375', 'methylation_CpG_Porites_evermani_scaffold_6_1283451', 'methylation_CpG_Porites_evermani_scaffold_97_512289', 'methylation_CpG_Porites_evermani_scaffold_1030_10817', 'methylation_CpG_Porites_evermani_scaffold_1238_43015', 'methylation_CpG_Porites_evermani_scaffold_1238_43017', 'methylation_CpG_Porites_evermani_scaffold_2710_41743', 'methylation_CpG_Porites_evermani_scaffold_97_512295', 'methylation_CpG_Porites_evermani_scaffold_1369_17793']",1,1,0
gene-Peve_00037221,55,0.48468496161803654,1,0.5153150383819635,FALSE,1,"['lncrna_lncRNA_9319', 'lncrna_lncRNA_18461', 'lncrna_lncRNA_498', 'lncrna_lncRNA_14725', 'lncrna_lncRNA_21756', 'lncrna_lncRNA_17625', 'lncrna_lncRNA_16916', 'lncrna_lncRNA_13339', 'lncrna_lncRNA_1619', 'lncrna_lncRNA_19881', 'lncrna_lncRNA_18072', 'lncrna_lncRNA_19525', 'lncrna_lncRNA_13338', 'lncrna_lncRNA_11950', 'lncrna_lncRNA_6534', 'lncrna_lncRNA_14499', 'lncrna_lncRNA_4937', 'lncrna_lncRNA_24190', 'lncrna_lncRNA_15183', 'lncrna_lncRNA_23496', 'lncrna_lncRNA_12002', 'lncrna_lncRNA_10722', 'lncrna_lncRNA_12595', 'lncrna_lncRNA_16103', 'lncrna_lncRNA_16087', 'lncrna_lncRNA_2307', 'lncrna_lncRNA_6436', 'lncrna_lncRNA_22214', 'lncrna_lncRNA_16917', 'lncrna_lncRNA_1033', 'methylation_CpG_Porites_evermani_scaffold_422_222250', 'methylation_CpG_Porites_evermani_scaffold_4819_20181', 'methylation_CpG_Porites_evermani_scaffold_664_33288', 'methylation_CpG_Porites_evermani_scaffold_2725_16587', 'methylation_CpG_Porites_evermani_scaffold_422_221858', 'methylation_CpG_Porites_evermani_scaffold_630_83933', 'methylation_CpG_Porites_evermani_scaffold_1152_144697', 'methylation_CpG_Porites_evermani_scaffold_1152_144695', 'methylation_CpG_Porites_evermani_scaffold_2121_4140', 'methylation_CpG_Porites_evermani_scaffold_422_222192', 'methylation_CpG_Porites_evermani_scaffold_1960_86552', 'methylation_CpG_Porites_evermani_scaffold_218_256967', 'methylation_CpG_Porites_evermani_scaffold_1107_142382', 'methylation_CpG_Porites_evermani_scaffold_415_268409', 'methylation_CpG_Porites_evermani_scaffold_422_221739', 'methylation_CpG_Porites_evermani_scaffold_415_268477', 'methylation_CpG_Porites_evermani_scaffold_1107_142368', 'methylation_CpG_Porites_evermani_scaffold_3718_32895', 'methylation_CpG_Porites_evermani_scaffold_112_476639', 'methylation_CpG_Porites_evermani_scaffold_4819_20185', 'methylation_CpG_Porites_evermani_scaffold_1611_48116', 'methylation_CpG_Porites_evermani_scaffold_17_847708', 'methylation_CpG_Porites_evermani_scaffold_1465_20053', 'methylation_CpG_Porites_evermani_scaffold_1960_86563', 'methylation_CpG_Porites_evermani_scaffold_422_221515']",1,1,0
gene-Peve_00000871,69,0.30888909930932495,1,0.691110900690675,FALSE,1,"['mirna_Cluster_6236', 'mirna_Cluster_2454', 'mirna_Cluster_5058', 'mirna_Cluster_661', 'mirna_Cluster_4247', 'mirna_Cluster_1004', 'mirna_Cluster_2392', 'mirna_Cluster_6234', 'mirna_Cluster_2478', 'mirna_Cluster_9535', 'mirna_Cluster_11615', 'mirna_Cluster_10229', 'mirna_Cluster_6235', 'mirna_Cluster_4160', 'lncrna_lncRNA_4668', 'lncrna_lncRNA_4666', 'lncrna_lncRNA_4667', 'lncrna_lncRNA_23977', 'lncrna_lncRNA_19592', 'lncrna_lncRNA_1689', 'lncrna_lncRNA_9797', 'lncrna_lncRNA_18052', 'lncrna_lncRNA_18053', 'lncrna_lncRNA_21189', 'lncrna_lncRNA_14745', 'lncrna_lncRNA_3661', 'lncrna_lncRNA_23242', 'lncrna_lncRNA_4648', 'lncrna_lncRNA_4649', 'lncrna_lncRNA_12959', 'lncrna_lncRNA_14221', 'lncrna_lncRNA_4220', 'lncrna_lncRNA_7224', 'lncrna_lncRNA_14746', 'lncrna_lncRNA_1981', 'lncrna_lncRNA_4387', 'lncrna_lncRNA_12905', 'lncrna_lncRNA_062', 'lncrna_lncRNA_063', 'lncrna_lncRNA_11813', 'lncrna_lncRNA_601', 'lncrna_lncRNA_19163', 'lncrna_lncRNA_19164', 'lncrna_lncRNA_14095', 'methylation_CpG_Porites_evermani_scaffold_4644_17698', 'methylation_CpG_Porites_evermani_scaffold_1091_154354', 'methylation_CpG_Porites_evermani_scaffold_259_87866', 'methylation_CpG_Porites_evermani_scaffold_2391_10584', 'methylation_CpG_Porites_evermani_scaffold_3498_39623', 'methylation_CpG_Porites_evermani_scaffold_249_33265', 'methylation_CpG_Porites_evermani_scaffold_1374_27878', 'methylation_CpG_Porites_evermani_scaffold_1284_82067', 'methylation_CpG_Porites_evermani_scaffold_1126_100163', 'methylation_CpG_Porites_evermani_scaffold_2229_40615', 'methylation_CpG_Porites_evermani_scaffold_4644_17696', 'methylation_CpG_Porites_evermani_scaffold_178_51677', 'methylation_CpG_Porites_evermani_scaffold_1374_28154', 'methylation_CpG_Porites_evermani_scaffold_2517_53400', 'methylation_CpG_Porites_evermani_scaffold_1374_28204', 'methylation_CpG_Porites_evermani_scaffold_2471_20608', 'methylation_CpG_Porites_evermani_scaffold_635_152485', 'methylation_CpG_Porites_evermani_scaffold_2903_25390', 'methylation_CpG_Porites_evermani_scaffold_315_285909', 'methylation_CpG_Porites_evermani_scaffold_2277_36499', 'methylation_CpG_Porites_evermani_scaffold_35_109431', 'methylation_CpG_Porites_evermani_scaffold_9_765134', 'methylation_CpG_Porites_evermani_scaffold_10_1184863', 'methylation_CpG_Porites_evermani_scaffold_1413_424', 'methylation_CpG_Porites_evermani_scaffold_10_36142']",1,1,1
gene-Peve_00030694,65,0.2548255864942832,1,0.7451744135057168,FALSE,1,"['mirna_Cluster_6242', 'mirna_Cluster_9535', 'mirna_Cluster_11615', 'mirna_Cluster_491', 'mirna_Cluster_10229', 'mirna_Cluster_3672', 'mirna_Cluster_2392', 'mirna_Cluster_1004', 'mirna_Cluster_14602', 'mirna_Cluster_4229', 'lncrna_lncRNA_15751', 'lncrna_lncRNA_15754', 'lncrna_lncRNA_15755', 'lncrna_lncRNA_15756', 'lncrna_lncRNA_15753', 'lncrna_lncRNA_15752', 'lncrna_lncRNA_5984', 'lncrna_lncRNA_7228', 'lncrna_lncRNA_15270', 'lncrna_lncRNA_15432', 'lncrna_lncRNA_17762', 'lncrna_lncRNA_12207', 'lncrna_lncRNA_12208', 'lncrna_lncRNA_3026', 'lncrna_lncRNA_12866', 'lncrna_lncRNA_8161', 'lncrna_lncRNA_12864', 'lncrna_lncRNA_12865', 'lncrna_lncRNA_6179', 'lncrna_lncRNA_5390', 'lncrna_lncRNA_6571', 'lncrna_lncRNA_12859', 'lncrna_lncRNA_9179', 'lncrna_lncRNA_6695', 'lncrna_lncRNA_4782', 'lncrna_lncRNA_12863', 'lncrna_lncRNA_12860', 'lncrna_lncRNA_12862', 'lncrna_lncRNA_8291', 'lncrna_lncRNA_12861', 'methylation_CpG_Porites_evermani_scaffold_1110_50360', 'methylation_CpG_Porites_evermani_scaffold_1110_50431', 'methylation_CpG_Porites_evermani_scaffold_439_113356', 'methylation_CpG_Porites_evermani_scaffold_1110_50425', 'methylation_CpG_Porites_evermani_scaffold_882_150416', 'methylation_CpG_Porites_evermani_scaffold_1822_35671', 'methylation_CpG_Porites_evermani_scaffold_28_178538', 'methylation_CpG_Porites_evermani_scaffold_7678_438', 'methylation_CpG_Porites_evermani_scaffold_1425_97741', 'methylation_CpG_Porites_evermani_scaffold_2776_8761', 'methylation_CpG_Porites_evermani_scaffold_2322_68086', 'methylation_CpG_Porites_evermani_scaffold_3016_32190', 'methylation_CpG_Porites_evermani_scaffold_298_303149', 'methylation_CpG_Porites_evermani_scaffold_3_1470972', 'methylation_CpG_Porites_evermani_scaffold_1640_73301', 'methylation_CpG_Porites_evermani_scaffold_1822_35675', 'methylation_CpG_Porites_evermani_scaffold_3008_47185', 'methylation_CpG_Porites_evermani_scaffold_8_48516', 'methylation_CpG_Porites_evermani_scaffold_1976_58442', 'methylation_CpG_Porites_evermani_scaffold_2206_79503', 'methylation_CpG_Porites_evermani_scaffold_1835_100743', 'methylation_CpG_Porites_evermani_scaffold_703_82347', 'methylation_CpG_Porites_evermani_scaffold_5500_12635', 'methylation_CpG_Porites_evermani_scaffold_351_116107', 'methylation_CpG_Porites_evermani_scaffold_249_325955']",1,1,1
gene-Peve_00033053,70,0.24985485364886695,1,0.750145146351133,FALSE,1,"['mirna_Cluster_661', 'mirna_Cluster_6236', 'mirna_Cluster_2454', 'mirna_Cluster_5058', 'mirna_Cluster_6234', 'mirna_Cluster_4160', 'mirna_Cluster_3676', 'mirna_Cluster_11615', 'mirna_Cluster_9535', 'mirna_Cluster_4161', 'mirna_Cluster_6235', 'mirna_Cluster_981', 'mirna_Cluster_5613', 'mirna_Cluster_491', 'mirna_Cluster_8147', 'lncrna_lncRNA_9949', 'lncrna_lncRNA_18613', 'lncrna_lncRNA_18178', 'lncrna_lncRNA_5136', 'lncrna_lncRNA_5137', 'lncrna_lncRNA_6675', 'lncrna_lncRNA_7986', 'lncrna_lncRNA_7985', 'lncrna_lncRNA_8246', 'lncrna_lncRNA_9889', 'lncrna_lncRNA_6336', 'lncrna_lncRNA_8610', 'lncrna_lncRNA_6477', 'lncrna_lncRNA_4921', 'lncrna_lncRNA_17157', 'lncrna_lncRNA_17158', 'lncrna_lncRNA_20171', 'lncrna_lncRNA_4781', 'lncrna_lncRNA_8058', 'lncrna_lncRNA_14745', 'lncrna_lncRNA_5199', 'lncrna_lncRNA_7506', 'lncrna_lncRNA_3926', 'lncrna_lncRNA_1639', 'lncrna_lncRNA_20988', 'lncrna_lncRNA_22494', 'lncrna_lncRNA_15303', 'lncrna_lncRNA_15302', 'lncrna_lncRNA_8294', 'lncrna_lncRNA_4907', 'methylation_CpG_Porites_evermani_scaffold_38_528903', 'methylation_CpG_Porites_evermani_scaffold_181_5261', 'methylation_CpG_Porites_evermani_scaffold_38_528884', 'methylation_CpG_Porites_evermani_scaffold_665_210594', 'methylation_CpG_Porites_evermani_scaffold_1040_86372', 'methylation_CpG_Porites_evermani_scaffold_2745_5699', 'methylation_CpG_Porites_evermani_scaffold_1197_115455', 'methylation_CpG_Porites_evermani_scaffold_865_27468', 'methylation_CpG_Porites_evermani_scaffold_1793_93323', 'methylation_CpG_Porites_evermani_scaffold_815_85257', 'methylation_CpG_Porites_evermani_scaffold_3988_4288', 'methylation_CpG_Porites_evermani_scaffold_4367_9548', 'methylation_CpG_Porites_evermani_scaffold_1486_47745', 'methylation_CpG_Porites_evermani_scaffold_58_153305', 'methylation_CpG_Porites_evermani_scaffold_1587_28418', 'methylation_CpG_Porites_evermani_scaffold_2583_21884', 'methylation_CpG_Porites_evermani_scaffold_635_152590', 'methylation_CpG_Porites_evermani_scaffold_665_210543', 'methylation_CpG_Porites_evermani_scaffold_19_322962', 'methylation_CpG_Porites_evermani_scaffold_6_1316805', 'methylation_CpG_Porites_evermani_scaffold_2517_66308', 'methylation_CpG_Porites_evermani_scaffold_1091_154482', 'methylation_CpG_Porites_evermani_scaffold_572_60495', 'methylation_CpG_Porites_evermani_scaffold_865_27435', 'methylation_CpG_Porites_evermani_scaffold_1793_93318']",1,1,1
gene-Peve_00002326,56,0.08683822432815369,1,0.9131617756718464,FALSE,1,"['mirna_Cluster_3676', 'lncrna_lncRNA_14538', 'lncrna_lncRNA_16767', 'lncrna_lncRNA_17191', 'lncrna_lncRNA_17190', 'lncrna_lncRNA_4413', 'lncrna_lncRNA_17184', 'lncrna_lncRNA_17187', 'lncrna_lncRNA_17189', 'lncrna_lncRNA_17186', 'lncrna_lncRNA_4414', 'lncrna_lncRNA_1947', 'lncrna_lncRNA_1946', 'lncrna_lncRNA_20351', 'lncrna_lncRNA_18078', 'lncrna_lncRNA_17173', 'lncrna_lncRNA_686', 'lncrna_lncRNA_3787', 'lncrna_lncRNA_685', 'lncrna_lncRNA_21906', 'lncrna_lncRNA_21907', 'lncrna_lncRNA_17185', 'lncrna_lncRNA_6711', 'lncrna_lncRNA_19119', 'lncrna_lncRNA_19120', 'lncrna_lncRNA_19118', 'lncrna_lncRNA_19116', 'lncrna_lncRNA_18850', 'lncrna_lncRNA_8874', 'lncrna_lncRNA_18853', 'lncrna_lncRNA_2680', 'methylation_CpG_Porites_evermani_scaffold_807_153422', 'methylation_CpG_Porites_evermani_scaffold_1810_92021', 'methylation_CpG_Porites_evermani_scaffold_2014_79375', 'methylation_CpG_Porites_evermani_scaffold_4833_153', 'methylation_CpG_Porites_evermani_scaffold_174_78698', 'methylation_CpG_Porites_evermani_scaffold_2760_21871', 'methylation_CpG_Porites_evermani_scaffold_105_93363', 'methylation_CpG_Porites_evermani_scaffold_3466_8075', 'methylation_CpG_Porites_evermani_scaffold_1238_43007', 'methylation_CpG_Porites_evermani_scaffold_1195_38407', 'methylation_CpG_Porites_evermani_scaffold_1309_126954', 'methylation_CpG_Porites_evermani_scaffold_97_512289', 'methylation_CpG_Porites_evermani_scaffold_1299_126407', 'methylation_CpG_Porites_evermani_scaffold_3003_35296', 'methylation_CpG_Porites_evermani_scaffold_308_139128', 'methylation_CpG_Porites_evermani_scaffold_1655_42522', 'methylation_CpG_Porites_evermani_scaffold_308_139202', 'methylation_CpG_Porites_evermani_scaffold_105_93357', 'methylation_CpG_Porites_evermani_scaffold_97_512295', 'methylation_CpG_Porites_evermani_scaffold_1238_43015', 'methylation_CpG_Porites_evermani_scaffold_28_572421', 'methylation_CpG_Porites_evermani_scaffold_2710_41743', 'methylation_CpG_Porites_evermani_scaffold_1152_145771', 'methylation_CpG_Porites_evermani_scaffold_3070_31616', 'methylation_CpG_Porites_evermani_scaffold_7355_1882']",1,1,1
gene-Peve_00002553,62,0.18717417951650583,1,0.8128258204834942,FALSE,1,"['mirna_Cluster_5058', 'mirna_Cluster_661', 'mirna_Cluster_2454', 'mirna_Cluster_11615', 'mirna_Cluster_9535', 'mirna_Cluster_4161', 'mirna_Cluster_6236', 'lncrna_lncRNA_1684', 'lncrna_lncRNA_11469', 'lncrna_lncRNA_1686', 'lncrna_lncRNA_8521', 'lncrna_lncRNA_9831', 'lncrna_lncRNA_21686', 'lncrna_lncRNA_17920', 'lncrna_lncRNA_22414', 'lncrna_lncRNA_11468', 'lncrna_lncRNA_21320', 'lncrna_lncRNA_21706', 'lncrna_lncRNA_12111', 'lncrna_lncRNA_2621', 'lncrna_lncRNA_10934', 'lncrna_lncRNA_10406', 'lncrna_lncRNA_21807', 'lncrna_lncRNA_4908', 'lncrna_lncRNA_7210', 'lncrna_lncRNA_23860', 'lncrna_lncRNA_15166', 'lncrna_lncRNA_21805', 'lncrna_lncRNA_14745', 'lncrna_lncRNA_12892', 'lncrna_lncRNA_13694', 'lncrna_lncRNA_10409', 'lncrna_lncRNA_21809', 'lncrna_lncRNA_4726', 'lncrna_lncRNA_15969', 'lncrna_lncRNA_18081', 'lncrna_lncRNA_4494', 'methylation_CpG_Porites_evermani_scaffold_73_288544', 'methylation_CpG_Porites_evermani_scaffold_73_286468', 'methylation_CpG_Porites_evermani_scaffold_27_448735', 'methylation_CpG_Porites_evermani_scaffold_27_448726', 'methylation_CpG_Porites_evermani_scaffold_27_448685', 'methylation_CpG_Porites_evermani_scaffold_581_102050', 'methylation_CpG_Porites_evermani_scaffold_73_284721', 'methylation_CpG_Porites_evermani_scaffold_27_448811', 'methylation_CpG_Porites_evermani_scaffold_830_20544', 'methylation_CpG_Porites_evermani_scaffold_1177_123494', 'methylation_CpG_Porites_evermani_scaffold_607_14913', 'methylation_CpG_Porites_evermani_scaffold_830_20539', 'methylation_CpG_Porites_evermani_scaffold_2277_37053', 'methylation_CpG_Porites_evermani_scaffold_27_448801', 'methylation_CpG_Porites_evermani_scaffold_865_27466', 'methylation_CpG_Porites_evermani_scaffold_27_448706', 'methylation_CpG_Porites_evermani_scaffold_205_58912', 'methylation_CpG_Porites_evermani_scaffold_1829_63847', 'methylation_CpG_Porites_evermani_scaffold_1793_92683', 'methylation_CpG_Porites_evermani_scaffold_6452_1874', 'methylation_CpG_Porites_evermani_scaffold_2116_85596', 'methylation_CpG_Porites_evermani_scaffold_73_286312', 'methylation_CpG_Porites_evermani_scaffold_27_448791', 'methylation_CpG_Porites_evermani_scaffold_2291_72696', 'methylation_CpG_Porites_evermani_scaffold_2517_66039']",1,1,1
gene-Peve_00014539,58,0.12813703403856702,1,0.871862965961433,FALSE,1,"['mirna_Cluster_3676', 'mirna_Cluster_6099', 'mirna_Cluster_981', 'lncrna_lncRNA_3629', 'lncrna_lncRNA_13320', 'lncrna_lncRNA_13319', 'lncrna_lncRNA_21383', 'lncrna_lncRNA_11276', 'lncrna_lncRNA_21710', 'lncrna_lncRNA_17742', 'lncrna_lncRNA_4633', 'lncrna_lncRNA_4632', 'lncrna_lncRNA_9065', 'lncrna_lncRNA_9064', 'lncrna_lncRNA_23292', 'lncrna_lncRNA_22155', 'lncrna_lncRNA_15626', 'lncrna_lncRNA_11677', 'lncrna_lncRNA_22154', 'lncrna_lncRNA_1717', 'lncrna_lncRNA_1287', 'lncrna_lncRNA_24101', 'lncrna_lncRNA_1286', 'lncrna_lncRNA_16742', 'lncrna_lncRNA_4979', 'lncrna_lncRNA_3244', 'lncrna_lncRNA_13404', 'lncrna_lncRNA_13402', 'lncrna_lncRNA_5683', 'lncrna_lncRNA_4637', 'lncrna_lncRNA_21594', 'lncrna_lncRNA_4607', 'lncrna_lncRNA_13136', 'methylation_CpG_Porites_evermani_scaffold_873_101066', 'methylation_CpG_Porites_evermani_scaffold_4994_6757', 'methylation_CpG_Porites_evermani_scaffold_202_147830', 'methylation_CpG_Porites_evermani_scaffold_57_331555', 'methylation_CpG_Porites_evermani_scaffold_3415_37845', 'methylation_CpG_Porites_evermani_scaffold_1841_44202', 'methylation_CpG_Porites_evermani_scaffold_1981_1617', 'methylation_CpG_Porites_evermani_scaffold_42_286747', 'methylation_CpG_Porites_evermani_scaffold_2205_23537', 'methylation_CpG_Porites_evermani_scaffold_3188_21777', 'methylation_CpG_Porites_evermani_scaffold_3_906532', 'methylation_CpG_Porites_evermani_scaffold_815_85577', 'methylation_CpG_Porites_evermani_scaffold_115_40608', 'methylation_CpG_Porites_evermani_scaffold_98_444188', 'methylation_CpG_Porites_evermani_scaffold_1465_16572', 'methylation_CpG_Porites_evermani_scaffold_202_144556', 'methylation_CpG_Porites_evermani_scaffold_732_100287', 'methylation_CpG_Porites_evermani_scaffold_2501_64993', 'methylation_CpG_Porites_evermani_scaffold_4242_21852', 'methylation_CpG_Porites_evermani_scaffold_1465_16623', 'methylation_CpG_Porites_evermani_scaffold_202_144227', 'methylation_CpG_Porites_evermani_scaffold_2_829283', 'methylation_CpG_Porites_evermani_scaffold_2539_71329', 'methylation_CpG_Porites_evermani_scaffold_981_107299', 'methylation_CpG_Porites_evermani_scaffold_202_145185']",1,1,1
gene-Peve_00016475,58,0.094521290907713107,1,0.9054787090922868,FALSE,1,"['mirna_Cluster_3676', 'mirna_Cluster_981', 'mirna_Cluster_4161', 'lncrna_lncRNA_9222', 'lncrna_lncRNA_22761', 'lncrna_lncRNA_9381', 'lncrna_lncRNA_9382', 'lncrna_lncRNA_9380', 'lncrna_lncRNA_740', 'lncrna_lncRNA_3725', 'lncrna_lncRNA_23331', 'lncrna_lncRNA_23329', 'lncrna_lncRNA_23330', 'lncrna_lncRNA_21383', 'lncrna_lncRNA_13658', 'lncrna_lncRNA_23804', 'lncrna_lncRNA_7905', 'lncrna_lncRNA_4637', 'lncrna_lncRNA_9889', 'lncrna_lncRNA_4633', 'lncrna_lncRNA_4632', 'lncrna_lncRNA_22594', 'lncrna_lncRNA_18178', 'lncrna_lncRNA_23328', 'lncrna_lncRNA_3629', 'lncrna_lncRNA_5087', 'lncrna_lncRNA_21710', 'lncrna_lncRNA_11276', 'lncrna_lncRNA_23580', 'lncrna_lncRNA_8420', 'lncrna_lncRNA_17742', 'lncrna_lncRNA_4638', 'lncrna_lncRNA_8962', 'methylation_CpG_Porites_evermani_scaffold_11_1060059', 'methylation_CpG_Porites_evermani_scaffold_2205_11420', 'methylation_CpG_Porites_evermani_scaffold_1125_39402', 'methylation_CpG_Porites_evermani_scaffold_202_144161', 'methylation_CpG_Porites_evermani_scaffold_815_85787', 'methylation_CpG_Porites_evermani_scaffold_38_358357', 'methylation_CpG_Porites_evermani_scaffold_202_143174', 'methylation_CpG_Porites_evermani_scaffold_873_101066', 'methylation_CpG_Porites_evermani_scaffold_815_85561', 'methylation_CpG_Porites_evermani_scaffold_481_54908', 'methylation_CpG_Porites_evermani_scaffold_1815_77257', 'methylation_CpG_Porites_evermani_scaffold_6599_2009', 'methylation_CpG_Porites_evermani_scaffold_6599_1977', 'methylation_CpG_Porites_evermani_scaffold_194_94671', 'methylation_CpG_Porites_evermani_scaffold_202_144227', 'methylation_CpG_Porites_evermani_scaffold_734_139723', 'methylation_CpG_Porites_evermani_scaffold_1756_61095', 'methylation_CpG_Porites_evermani_scaffold_38_358344', 'methylation_CpG_Porites_evermani_scaffold_792_170818', 'methylation_CpG_Porites_evermani_scaffold_259_87965', 'methylation_CpG_Porites_evermani_scaffold_2205_11432', 'methylation_CpG_Porites_evermani_scaffold_38_358354', 'methylation_CpG_Porites_evermani_scaffold_202_147477', 'methylation_CpG_Porites_evermani_scaffold_963_30708', 'methylation_CpG_Porites_evermani_scaffold_393_38630']",1,1,1
