readfile	mapping_type	sequence_length	sequence_count	read_count
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1E8-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1193	2972
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1E8-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1168	3864
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1E8-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1188	3029
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1E8-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	10421	45207
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1E8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	24628	45673
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1E8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	12734	26726
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1E8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	13994	29758
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1E8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	14464	48519
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1E8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	20411	91660
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1E8-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	125372	2319364
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	32240	118447
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	11292	42639
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	12307	98002
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	12890	44404
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	13525	41431
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	147688	712935
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	28509	344759
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	8112	92210
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	8264	85313
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	8810	105219
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	9289	90014
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	89578	1467111
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	15092	107985
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	4453	62467
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	4711	118470
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	5701	62116
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	6375	104667
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	90486	1053076
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	4325	21406
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	1268	4935
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1127	6633
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1107	16412
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1107	8514
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	10265	74568
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	64555	169295
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	31590	77828
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	33765	86386
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	33711	103801
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	39071	167965
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F2-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	292286	4071229
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	30869	148075
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	10883	48084
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	10925	271155
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	11351	53812
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	11721	32732
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	183546	1297333
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	28522	197754
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	8172	53675
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	8029	62832
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	9064	103728
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	10490	60056
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	134231	2112140
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	16998	60026
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	5586	24595
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	5099	24524
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	6400	24673
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	8207	33154
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	138986	701241
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	6193	22796
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	2044	5276
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1265	4749
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1211	10150
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1257	6430
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	17399	161999
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	38257	153758
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	19462	43379
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	22302	69704
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	20962	101080
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	28018	184506
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	251399	4971470
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	49071	138893
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	17772	60680
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	17975	174606
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	17785	57551
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	17745	46131
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	173360	731656
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	30443	444367
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	8171	192057
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	7833	89969
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	7995	99813
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	8520	68326
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	88249	1485956
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	17518	107185
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	5274	178447
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	4983	40316
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	5778	62519
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	6619	103851
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	97843	535425
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	6776	23809
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	1894	4159
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1251	4022
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1127	4706
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1098	4445
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	12148	84820
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	36416	108790
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	18543	41042
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	19137	45883
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	17842	56158
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	24937	78021
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1F9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	162789	2040514
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	40385	86281
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	17964	56176
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	20536	65225
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	23189	44112
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	25463	46987
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	235265	585896
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	17585	413347
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	4800	181403
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	4951	90868
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	5151	198565
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	5379	42001
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	49646	945847
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	10075	129085
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	3567	382588
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	3919	92905
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	4856	119716
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	5475	377730
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	69371	745938
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	3110	8732
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	970	2691
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	956	2922
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1008	3367
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1016	2537
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	9393	41294
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	17687	36141
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/F-Ptua/output/04-Ptua-sRNA-discovery-ShortStack/ShortStack_out/1G11-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	10996	21853
