readfile	mapping_type	sequence_length	sequence_count	read_count
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	475374	3544237
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	26815	48731
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	7313	15688
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	6999	14669
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	7577	16936
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	8940	21233
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	226679	897346
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	41524	282425
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	12112	71468
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	9597	52023
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	9281	71420
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	9778	58159
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	119584	2332093
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	71182	172014
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	32538	91225
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	34446	87917
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	33741	82065
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	36626	133190
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	438119	3994367
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	35199	97500
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	8101	16888
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	8354	16839
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	8920	16066
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	9666	18687
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	107106	313626
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	10509	42657
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	1371	4381
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	1357	5375
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	1525	4125
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	1795	5353
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	27356	140937
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	15472	38191
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	2324	5870
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	2315	5610
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	2492	5696
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	2756	6542
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	45840	127797
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	20083	198637
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	5270	45861
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	5020	43252
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	5070	46185
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	5167	45584
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	39938	844431
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	150475	801484
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	64873	315387
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	68386	344285
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	69701	337259
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	70778	373297
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E5-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	483456	3738106
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	44323	137307
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	11783	40794
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	11891	100264
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	12925	40853
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	14115	39752
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	358795	1371552
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	20291	59419
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	5016	13361
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	5365	20368
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	6316	19651
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	7930	23350
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	205412	1067078
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	18301	30198
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	4058	6579
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	3741	6607
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	4198	8648
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	4669	9674
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	131505	335434
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	27988	238865
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	8692	40437
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	7480	36375
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	7409	36777
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	7474	41809
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	73013	904086
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	153553	393357
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	64338	170640
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	66965	191763
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	66623	172182
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	67605	183490
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1E9-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	576460	2136871
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	59701	157117
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	18225	66140
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	17402	89495
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	17653	64782
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	18050	75127
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	266397	1482311
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	20711	66032
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	4910	14925
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	4932	17618
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	5608	17682
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	7168	24724
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	133366	1108673
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	20057	35987
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	4951	9044
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	4694	9220
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	4871	11094
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	5827	12951
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	109425	413519
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	29591	178275
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	8088	49666
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	6872	40089
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	6574	39838
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	6664	38077
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	58557	743189
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	74559	168371
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	29956	73620
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	30759	73004
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	30820	71202
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	32930	94758
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F11-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	219027	2193064
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	53170	187521
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	18329	72265
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	19010	157108
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	20555	83613
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	23058	98550
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	527342	2906438
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	28024	88854
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	8319	24343
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	8601	31007
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	9848	33444
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	12265	42338
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	302973	2143690
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	17831	33250
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	5328	9742
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	4805	9616
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	5300	13506
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	6278	15179
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	171698	620387
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/D-Apul/output/04-Apul-sRNA-discovery-ShortStack/ShortStack_out/1F4-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	31053	195743
