"gene_id"	"ACR.139.TP1"	"ACR.139.TP2"	"ACR.139.TP3"	"ACR.139.TP4"	"ACR.145.TP1"	"ACR.145.TP2"	"ACR.145.TP3"	"ACR.145.TP4"	"ACR.150.TP1"	"ACR.150.TP2"	"ACR.150.TP3"	"ACR.150.TP4"	"ACR.173.TP1"	"ACR.173.TP2"	"ACR.173.TP3"	"ACR.173.TP4"	"ACR.186.TP1"	"ACR.186.TP2"	"ACR.186.TP3"	"ACR.186.TP4"	"ACR.225.TP1"	"ACR.225.TP2"	"ACR.225.TP3"	"ACR.225.TP4"	"ACR.229.TP1"	"ACR.229.TP2"	"ACR.229.TP3"	"ACR.229.TP4"	"ACR.237.TP1"	"ACR.237.TP2"	"ACR.237.TP3"	"ACR.237.TP4"	"ACR.244.TP1"	"ACR.244.TP2"	"ACR.244.TP3"	"ACR.244.TP4"	"ACR.265.TP1"	"ACR.265.TP2"	"ACR.265.TP3"	"ACR.265.TP4"
"FUN_028803"	" 0.15408320"	" 1.33406438"	" 3.27302496"	" 1.21542872"	"55.56802877"	" 0.10695187"	"28.76129821"	"24.48310547"	" 0.55166999"	"36.12651402"	" 3.09296931"	"13.55689882"	"43.58696697"	" 0.12626262"	" 0.00000000"	" 0.35910249"	" 0.20283976"	"50.22391485"	"41.30406633"	" 0.31877845"	NA	" 0.31492063"	NA	"30.62381496"	"29.53926067"	"71.028120580"	"60.84333587"	"14.46576535"	" 0.27550179"	" 0.25641026"	" 0.41666665"	" 0.16611295"	"24.77225083"	" 0.00000000"	"31.44127146"	" 1.50073288"	" 6.39060897"	" 0.00000000"	"39.92618217"	" 8.43552583"
"FUN_028811"	" 0.00000000"	" 0.16045549"	" 1.23932620"	"30.33383286"	" 1.12909965"	" 2.86381498"	" 0.48294848"	"14.79385597"	" 2.12366450"	" 4.05074028"	" 5.30105483"	"79.01267946"	"34.68915988"	" 0.00000000"	"54.31668092"	" 0.79652847"	"19.84962145"	"66.12990721"	NA	"51.69448741"	NA	" 0.11223344"	" 8.65895716"	" 4.11870182"	" 1.06611701"	"46.537588630"	"34.39036221"	" 7.67707349"	" 0.53960238"	"12.25818100"	" 0.00000000"	"14.99293927"	"10.23096205"	" 0.00000000"	" 1.09221712"	"20.39256312"	"46.30496856"	"18.49046570"	" 0.42867346"	NA
"FUN_028812"	"18.91419151"	" 6.72970009"	"37.07627353"	" 0.00000000"	" 0.07215008"	" 7.79286629"	" 0.00000000"	" 0.74927649"	"24.88993663"	"94.01512360"	"57.06884216"	" 0.36037484"	"26.32506014"	" 0.07843138"	" 0.44502125"	" 1.21242941"	" 2.42398746"	" 5.59290309"	" 0.00000000"	" 0.78668363"	NA	" 1.48270795"	" 0.00000000"	"58.62458274"	" 3.16503438"	" 8.085352351"	" 0.00000000"	" 7.35419117"	" 0.32494874"	"74.31089737"	" 1.04136022"	"17.16680755"	"22.37554543"	" 0.07936509"	"60.44363042"	" 0.03248863"	"60.10497987"	"20.03042710"	"21.83407195"	" 1.51486953"
"FUN_028816"	" 0.42553191"	"40.59278810"	"44.77446636"	"12.84633690"	" 1.20963147"	" 6.22378436"	" 1.50733183"	"11.78623934"	"23.13624715"	"41.20044004"	"61.48679504"	" 0.00000000"	" 0.65965355"	" 0.12629399"	" 0.74600515"	" 0.21516945"	" 0.45248871"	" 0.00000000"	NA	" 1.11933012"	NA	"11.56801063"	" 1.09945611"	NA	" 4.29177006"	" 1.897787204"	"43.61913714"	" 0.41736489"	" 2.66962938"	"47.89364389"	" 2.22122302"	" 0.83517607"	" 0.00000000"	" 0.00000000"	" 0.40893016"	" 0.58019650"	" 3.06950823"	" 0.09259259"	" 0.16260163"	" 0.07936508"
"FUN_028818"	" 1.46497947"	"43.18027743"	" 0.61635187"	" 3.57142859"	" 3.75827811"	"13.46041249"	"51.28570423"	"15.50054908"	" 1.93324062"	" 0.20894599"	"45.13491803"	NA	"11.47733220"	"45.56945194"	"46.80247455"	" 2.50378090"	" 2.43299841"	"23.86591351"	" 0.00000000"	"43.58013784"	NA	" 3.63657000"	" 0.60654851"	" 0.39682539"	" 3.31711984"	" 0.062500000"	" 0.85094395"	" 0.00000000"	" 0.00000000"	"10.99908026"	" 3.10820758"	" 1.14441726"	" 0.00000000"	" 0.77429148"	"68.78162372"	"52.71856266"	" 6.47415976"	" 0.36231883"	" 3.52794426"	" 0.39316240"
"FUN_028819"	" 0.29525971"	" 4.70996687"	"12.89256366"	"45.78950014"	" 0.12903226"	" 0.77039573"	" 2.08097037"	" 2.78510775"	" 0.25417151"	"48.06172091"	"26.30457575"	" 0.00000000"	" 0.00000000"	"37.93290799"	" 6.58180919"	" 0.00000000"	" 0.81730770"	" 6.56535355"	" 0.78189302"	" 9.51248397"	NA	" 0.76456875"	" 0.16742771"	" 0.00000000"	" 0.45188239"	"29.718774460"	" 1.07790843"	" 0.62437562"	" 4.95271686"	"65.11108804"	"43.52343410"	"44.50242744"	" 0.98992504"	"45.77676889"	" 0.07262164"	" 0.00000000"	" 0.65045899"	"32.32510542"	" 0.39682539"	"50.68987802"
"FUN_028820"	"73.77704536"	"43.90982765"	"42.68785885"	" 2.44332174"	" 1.44393957"	" 0.62184874"	"22.03431371"	"20.55741341"	" 0.14880952"	"12.96145436"	"46.84752037"	" 1.33333332"	" 0.43054606"	"57.68842269"	" 0.31892391"	"13.99866836"	" 0.64209521"	" 1.13822665"	" 1.30875777"	NA	NA	" 0.25267404"	" 0.00000000"	"56.31076153"	" 3.31463594"	"58.155505770"	"23.87305521"	" 0.00000000"	"44.59944138"	"31.85049010"	"76.67932962"	"90.99040150"	" 0.59356735"	"55.59569410"	" 0.34872534"	" 0.27472529"	"19.91628231"	" 0.11148274"	"23.47704824"	" 0.00000000"
"FUN_028821"	" 0.51307715"	" 4.94698628"	"41.41620389"	" 0.13828763"	" 0.20790022"	"77.69536982"	" 1.21212121"	" 3.01156040"	" 0.41358959"	" 0.08071025"	"18.70451204"	" 0.25108225"	"31.06633463"	" 0.37878787"	"29.16822256"	" 2.43567904"	" 5.14925882"	" 1.16820142"	" 5.93864782"	"53.32352289"	NA	"45.12383767"	" 0.52275012"	" 0.19841269"	"33.11238929"	" 1.095289426"	" 4.16845969"	"23.62102811"	" 7.13815088"	" 0.09216589"	" 0.26973754"	" 0.15151515"	" 0.21538918"	"34.49831757"	"71.46682673"	"20.37573562"	" 1.71177235"	" 0.25484604"	" 1.39313804"	"14.87055100"
"FUN_028824"	" 0.17857143"	" 0.80497282"	" 0.32085562"	"21.57430835"	" 8.44925686"	"68.80540265"	" 1.78083422"	" 0.00000000"	"10.03053152"	"52.11900222"	" 4.18163621"	" 1.31975071"	" 8.42442517"	NA	" 0.50000000"	NA	NA	" 0.00000000"	" 0.31055900"	" 0.43287026"	NA	"16.78373529"	" 7.90513835"	" 0.18474018"	" 6.99920343"	" 5.986723204"	" 1.29298001"	" 0.71944920"	" 0.28364836"	" 1.00256456"	" 0.56593490"	"72.13785983"	" 0.00000000"	" 0.60714286"	NA	" 6.47345732"	" 1.47930893"	" 0.21367521"	" 0.53545285"	"32.64201639"
"FUN_028825"	" 0.55555553"	" 2.92081450"	" 0.00000000"	"35.48662954"	" 0.64260762"	"81.98567867"	" 0.18939394"	"36.77868397"	" 1.01213284"	" 3.11001760"	"59.34046948"	"12.20057236"	" 8.42182252"	NA	" 1.73128407"	" 1.95785846"	" 0.56318841"	"12.93286328"	" 0.20796198"	" 0.19572020"	NA	" 0.75465496"	" 4.56079010"	NA	" 6.98543383"	"42.658536610"	" 2.16450214"	"10.34897757"	"25.59442862"	"24.64725935"	" 4.10353536"	" 7.80832924"	" 0.00000000"	"18.58465605"	NA	"68.79497243"	" 0.00000000"	" 0.00000000"	" 0.20739348"	"42.47851750"
"FUN_028826"	" 0.36020547"	"37.71828761"	"20.80534688"	"56.99869977"	"18.36147594"	"21.41874985"	"15.53260465"	"37.86411053"	" 0.21008404"	" 8.64348821"	" 0.62275986"	" 9.93026245"	" 0.24319943"	" 0.39035715"	" 0.44872387"	"21.35902566"	"21.19781736"	" 5.57990168"	" 0.00000000"	"59.39665460"	NA	"22.06158350"	" 1.20567377"	" 3.04537444"	" 0.35522843"	" 0.627271302"	" 2.16604048"	NA	" 0.62500000"	"68.39326820"	"68.25036230"	" 1.07867711"	" 0.51323676"	" 0.00000000"	" 1.24828022"	"30.63272425"	"53.07761680"	"47.69572534"	" 0.00000000"	NA
"FUN_028827"	"47.62165613"	" 7.93434343"	"11.60367468"	"49.43873643"	" 0.86044615"	"21.14373809"	" 0.28508772"	" 0.08536360"	" 0.39081215"	" 1.08500418"	"28.94346964"	" 1.24234861"	" 1.66541367"	NA	" 2.39124208"	NA	"16.74125825"	"59.01158616"	" 0.66375192"	"48.14306184"	NA	"77.11561829"	"24.17789000"	" 0.22222223"	" 0.22682446"	" 0.451940056"	" 9.43588704"	"30.58302580"	" 0.15873017"	" 1.96658973"	" 8.29545049"	"47.32434695"	" 6.70799353"	"75.52273029"	" 0.64935064"	"77.84421647"	" 4.96434209"	" 0.37563388"	" 0.27685163"	" 6.10633587"
"FUN_028829"	"71.04082232"	" 1.79733991"	" 0.37780449"	"11.85667870"	"62.27260025"	" 0.50347223"	" 5.44268713"	" 0.98561122"	"16.11262705"	"13.81312926"	"77.73946827"	" 0.79392105"	"22.59048617"	" 0.13350286"	" 0.52599421"	" 0.42705607"	" 2.45001321"	" 0.82852969"	" 1.59553031"	"12.74165357"	NA	"13.76623376"	" 0.52631579"	" 0.27548209"	" 0.00000000"	"35.902251050"	" 0.00000000"	"28.30325439"	" 0.69848785"	"52.89281227"	" 0.76626745"	" 0.33679113"	"62.87599888"	"27.32796100"	NA	"12.14924201"	"20.37418565"	" 0.52723696"	"17.07385710"	" 0.26525200"
"FUN_028830"	" 0.70361528"	"31.11189193"	"34.90608721"	" 0.35294849"	"24.47218104"	"26.73933272"	"15.25926956"	" 5.26917529"	" 1.62553734"	" 0.99499637"	" 1.13152756"	" 0.20202021"	" 0.00000000"	" 0.30303030"	" 1.45782952"	" 0.93288711"	" 1.72012345"	"23.53208641"	" 0.88369961"	"48.49647756"	NA	" 0.33402687"	" 0.92592589"	"24.45193694"	"36.21067530"	" 0.509383083"	" 0.00000000"	"19.84424526"	" 1.06951871"	" 0.00000000"	NA	"81.51402529"	"41.50302814"	" 0.79485792"	" 0.00000000"	" 1.19030839"	" 2.68014188"	"67.86554654"	" 7.76179615"	" 3.81643982"
"FUN_028831"	" 1.16707471"	"24.56858660"	" 0.06218906"	"14.44849587"	" 1.44393957"	"30.84616171"	" 1.88463518"	" 5.06512006"	"18.90226444"	" 0.39447731"	" 9.08357822"	"10.91540271"	" 7.65548594"	" 0.00000000"	"22.61722229"	NA	" 0.93039532"	" 0.46464647"	" 1.62777143"	" 0.23589330"	NA	"17.18119998"	"45.28726573"	" 1.05890926"	" 1.22674695"	" 0.868784498"	" 1.54163449"	" 7.23432685"	" 0.00000000"	" 6.68063202"	" 0.39983925"	"61.69626233"	"70.03330000"	" 0.00000000"	" 1.66500164"	" 7.33587960"	" 0.00000000"	"14.97562325"	" 0.00000000"	" 0.00000000"
"FUN_028834"	"24.13759502"	"36.89142349"	" 1.92247147"	" 2.07568607"	" 1.78004352"	" 0.22893774"	" 2.21833992"	" 9.74452378"	"30.49623611"	"61.61329047"	" 1.56021760"	"18.21327652"	" 1.44204215"	" 0.00000000"	" 3.90290533"	" 0.00000000"	" 0.60606060"	"73.55802055"	" 1.94185367"	"55.16539838"	NA	" 1.39856299"	"41.88698436"	"71.27521996"	" 0.00000000"	"12.232068630"	" 0.00000000"	" 0.31055900"	"34.70862222"	"46.77045181"	" 7.55774558"	"20.80351146"	"31.97470924"	" 3.28392617"	NA	"43.70953058"	" 0.00000000"	" 0.11655012"	"25.76599871"	"32.38363892"
"FUN_028835"	" 8.69971771"	" 2.46791350"	"35.10346981"	" 5.85263024"	"25.57627871"	" 0.84207458"	" 0.56500808"	" 0.53721656"	"19.27116726"	"17.44982112"	" 0.58690660"	"14.34206713"	" 5.38767362"	NA	"49.41574017"	" 0.12079456"	"73.04178819"	" 0.76412919"	"69.50996152"	"51.19131242"	NA	" 0.06666667"	NA	"22.98880600"	" 0.41666669"	" 0.696156187"	"65.30669452"	" 5.67851734"	"72.70037748"	" 0.25879399"	" 0.58651531"	" 0.32110027"	"18.10874594"	" 1.62585951"	NA	" 0.76312682"	"19.47316281"	"49.86454403"	"25.06075208"	" 4.28904427"
"FUN_028836"	"46.64568756"	" 0.24165333"	" 0.55658005"	"60.72242500"	"16.11534495"	" 3.01865058"	" 0.36319612"	" 0.15426063"	" 2.80235373"	"82.57816719"	"25.99237298"	" 0.00000000"	" 0.10504202"	" 1.46614391"	"45.26186792"	"12.06649828"	" 1.45615944"	"35.91148232"	" 4.56557333"	NA	NA	" 0.31746033"	"19.80565838"	" 0.00000000"	" 0.27581707"	"62.395021170"	" 1.22336077"	"57.02277310"	" 2.56893104"	" 0.00000000"	" 4.62905507"	" 0.11904762"	" 0.23148150"	" 0.00000000"	"44.79173842"	" 1.22185734"	"52.12827776"	" 0.98550773"	" 0.05980861"	"70.49834785"
"FUN_028837"	"46.77987794"	NA	"58.71542895"	"30.69915323"	" 0.11500128"	"59.23280478"	" 0.19161167"	"25.32092002"	" 0.32093641"	"18.84978325"	" 0.40393925"	" 3.43086320"	"19.58732237"	"67.21954493"	"27.06847140"	NA	" 3.79073288"	" 0.55197027"	"50.95744329"	" 0.89785865"	NA	" 0.63793010"	NA	" 7.93274206"	"70.35368479"	"23.126897950"	"49.44704837"	"20.42530290"	" 0.31341487"	"47.92686149"	" 6.46559685"	"32.06938896"	"14.55879645"	"33.79697407"	"42.51121267"	" 3.26190141"	" 0.00000000"	" 0.00000000"	" 1.14846702"	NA
"FUN_028838"	" 8.23064833"	"15.99906619"	" 0.62362416"	" 0.41882654"	" 1.19697327"	"14.65034857"	" 5.85692589"	" 9.78286611"	"36.49766083"	" 0.42699724"	" 0.86363636"	" 0.00000000"	" 4.05428702"	"15.57940470"	"63.53464650"	" 0.51542207"	" 1.84369155"	" 0.80613709"	"13.83889977"	"23.31898820"	" 8.9690366"	NA	NA	" 0.23035426"	" 0.77540071"	" 0.183150192"	"69.01958394"	"69.38813037"	" 8.68125707"	" 0.52083331"	"67.67994289"	" 7.08242105"	" 0.00000000"	" 0.82863491"	"16.51768094"	" 0.83829344"	"39.39716994"	" 4.74913657"	"45.28288839"	NA
"FUN_028839"	"23.64171546"	"23.31231292"	" 0.38860508"	" 2.44116751"	" 1.88454385"	" 0.35872663"	" 0.57606942"	"66.48401724"	"36.26534589"	" 0.00000000"	" 0.48313377"	" 1.21119796"	" 0.11792453"	"26.15189159"	"15.27022689"	" 1.05063291"	" 1.08740053"	NA	" 0.47385620"	" 0.11806375"	NA	"66.75346597"	"32.64481843"	" 2.31521558"	"78.29501988"	" 0.000000000"	" 0.18761727"	" 3.03960418"	" 2.13113298"	"48.63538679"	" 9.20493831"	" 0.75749961"	" 1.87495414"	" 1.91556116"	"31.27702218"	" 2.11695907"	" 1.35975133"	"22.88486367"	" 0.79463243"	"30.84258869"
"FUN_028840"	" 0.67220420"	" 0.57178963"	" 0.30924978"	" 0.35512510"	" 0.35060177"	" 4.34022346"	" 0.28018443"	"65.85484866"	" 0.39156603"	"32.24952989"	" 1.49671639"	" 0.00000000"	" 0.54360658"	" 0.28874452"	"13.74886211"	" 3.77845931"	" 0.38402458"	" 0.48703692"	" 0.00000000"	" 0.95949436"	NA	"23.50349650"	"13.76723280"	"47.44158112"	"36.25311333"	" 0.916939745"	" 1.47927702"	" 0.24541186"	" 1.97488302"	" 0.00000000"	"10.64912677"	" 5.16215817"	"26.06948910"	"28.17180121"	" 0.25012025"	"11.35223342"	" 1.59146005"	"39.10309573"	" 0.42208379"	"17.91041863"
"FUN_028841"	" 0.34391533"	"22.10606755"	" 0.64340118"	" 5.85263024"	" 0.74924600"	"13.41309377"	"11.92866077"	" 0.00000000"	"17.07188750"	"13.99159274"	" 0.82835935"	" 0.00000000"	"13.14531020"	"13.71253606"	" 0.19534450"	NA	"12.38936624"	"13.38639036"	" 0.31945119"	"84.80636550"	NA	" 0.41666666"	" 1.72418977"	" 9.63764692"	" 0.26455028"	" 1.344791194"	" 0.00000000"	" 5.51983778"	" 1.48752914"	"83.83394650"	" 0.71296849"	"62.96015825"	"36.18252504"	" 0.36775394"	NA	"25.79630917"	" 0.00000000"	"12.18690580"	"10.02143135"	" 0.21037761"
"FUN_028842"	"57.35027535"	" 0.27967531"	"10.45551675"	" 1.57846756"	" 9.40017198"	"81.81894432"	" 2.13680926"	" 8.10233236"	" 7.72916574"	"16.44297529"	"62.51969737"	" 6.68069269"	" 0.53666259"	"31.15200221"	" 1.19935550"	NA	" 0.28506641"	"10.36481607"	"68.80579000"	" 6.18753291"	NA	" 0.40816326"	" 1.48557647"	" 1.19810942"	" 0.36946724"	" 9.189487600"	" 1.42529836"	" 0.00000000"	"27.00218100"	" 0.25915404"	" 9.19408357"	" 4.04812875"	" 0.18939394"	" 0.67143744"	"10.21826658"	"84.93384151"	"58.76544789"	" 0.23927685"	"19.05112289"	"37.53435264"
"FUN_028843"	" 0.87050845"	" 0.00000000"	"19.84167962"	"36.94984560"	" 0.27142193"	"26.81440237"	"73.28908134"	" 1.00500345"	"12.06514945"	" 5.04118107"	"67.06424996"	"10.85379533"	" 7.14257265"	" 1.30436407"	" 0.00000000"	"16.46929639"	" 2.67699430"	" 1.33053218"	" 1.33314874"	" 0.47161769"	NA	" 0.00000000"	" 0.47846889"	" 4.54537192"	" 0.00000000"	"43.369426830"	" 0.29919447"	" 0.42116076"	"18.39756694"	"58.88043005"	"47.49438477"	"77.92289198"	"49.14584630"	" 3.45689665"	"14.57584896"	"56.52550146"	" 0.16739545"	" 2.07594758"	" 1.40448959"	"15.67663822"
"FUN_028844"	"33.41104868"	"20.16226971"	"63.13388498"	" 5.61993163"	"63.57723954"	" 0.66972252"	"33.69929852"	" 1.43804597"	" 0.40485831"	"26.03432989"	"78.20009046"	" 0.27548209"	"46.34226858"	" 5.87752447"	" 2.54531792"	" 5.58102731"	" 0.33483907"	" 0.13333334"	" 1.91461565"	" 0.00000000"	NA	" 0.28571429"	"25.24825011"	"10.29628779"	" 6.70864408"	" 0.676761417"	" 5.14789133"	" 2.32042622"	"14.08748741"	"26.82531615"	"25.70835740"	"72.69460398"	" 0.62038120"	"76.33838383"	"10.35416411"	"35.30113352"	" 0.00000000"	" 0.08064516"	"13.33738451"	" 1.93496222"
"FUN_028845"	" 0.17727130"	" 0.20247658"	" 0.61895241"	"56.13112853"	" 1.23501253"	" 0.18214938"	"32.69720128"	"45.16913420"	"21.99404764"	"24.52080527"	" 1.65173168"	" 2.37508574"	" 0.11970520"	" 0.53030303"	" 3.43715737"	"31.92514896"	" 0.00000000"	"24.84895390"	" 0.33333335"	" 6.60068581"	NA	"42.58612851"	" 0.82368407"	"26.80356158"	"65.76031285"	"39.508601360"	" 0.00000000"	"61.56400438"	"18.36360587"	" 0.00000000"	" 0.21929825"	"84.56966576"	"21.73468688"	"70.50076228"	"40.77562970"	" 5.60983244"	" 7.72728117"	"25.72889186"	"51.14119065"	"27.36651536"
"FUN_028846"	"63.58225114"	" 0.51895327"	"17.15026205"	NA	"40.14829779"	" 3.77773242"	" 0.70512822"	" 0.00000000"	" 0.46899716"	"30.21635114"	" 8.81070999"	"14.98422871"	"13.65819187"	NA	" 0.86484596"	" 1.90476189"	" 8.34384454"	" 9.61677425"	" 3.60897323"	" 0.36577216"	NA	" 0.39600378"	" 0.42678813"	" 0.29411765"	"23.76290796"	" 1.163042351"	" 0.00000000"	"31.66670819"	" 0.29761905"	" 0.00000000"	" 0.58462444"	" 7.78051024"	" 1.76461133"	"13.11556659"	" 3.07980322"	" 2.00191965"	" 0.70176963"	"13.70883105"	" 0.14116269"	" 0.00000000"
"FUN_028847"	"65.03672727"	"15.62424029"	" 0.94328377"	"66.86825762"	" 7.09745550"	" 0.87699514"	"22.56242791"	" 0.50000000"	"19.49938944"	" 3.95286678"	" 0.10080645"	" 0.21929824"	" 0.35476718"	" 0.00000000"	"22.24664228"	" 0.15723270"	" 0.67147279"	" 8.61890295"	" 2.60036267"	"38.94709441"	NA	" 1.31313131"	"53.13341585"	"57.06543325"	NA	" 0.406103000"	"17.23231287"	"24.19100998"	" 0.45412706"	"66.61067100"	"12.93541359"	" 0.17649018"	"58.64880762"	"17.87712161"	"76.65552600"	"30.04367656"	"33.73576179"	" 3.35873986"	" 1.89667930"	"70.68004741"
"FUN_028848"	" 2.02700213"	"63.50016107"	"29.78372042"	"46.75369851"	" 0.14492754"	NA	" 0.98202500"	" 8.49069086"	"20.57612520"	NA	" 0.15151515"	" 1.22444063"	"32.00539044"	"22.36384337"	" 0.43478261"	" 0.65902618"	" 0.64516129"	" 6.79407150"	" 6.62937062"	" 0.67209685"	NA	NA	"67.42053626"	" 0.00000000"	"40.36384549"	" 1.755573636"	" 1.94677432"	" 3.09240394"	"75.45358017"	"55.98488653"	"11.45296650"	"17.45733492"	" 5.07940967"	" 1.02893639"	NA	" 1.80349130"	" 1.65411452"	" 2.94391214"	" 0.85229800"	NA
"FUN_028849"	"71.53463567"	"59.35748563"	" 1.18343192"	" 8.32078253"	"15.98414795"	" 3.89786144"	" 1.31952952"	"14.82093664"	" 6.80345661"	"43.72742075"	"38.13979671"	"45.20406065"	" 0.35414167"	" 0.00000000"	"62.45307326"	" 2.51441209"	"22.82525061"	"24.15582361"	" 2.59709005"	"61.59131618"	NA	"63.94985950"	" 0.41407878"	" 0.27359781"	" 0.88109575"	" 0.149409006"	"22.69061166"	" 1.25825798"	" 2.80411653"	NA	" 6.42196896"	"41.71634073"	"52.07722209"	" 2.53411503"	"48.66025853"	" 1.55898020"	"11.56353398"	" 0.39062500"	" 0.00000000"	"21.24022442"
"FUN_028850"	" 0.00000000"	"36.29799108"	"11.96590916"	" 0.00000000"	" 0.13432022"	" 0.09784736"	" 0.66666667"	" 0.12919898"	" 0.22566676"	"69.45036328"	" 0.82023168"	" 0.00000000"	"14.52401765"	"18.90789767"	" 0.31421551"	"34.05217689"	" 3.84860845"	" 8.27468689"	" 7.41929912"	" 0.00000000"	NA	" 6.60579850"	" 1.42528436"	" 4.23015308"	"60.84520685"	" 0.049164212"	" 1.13401487"	NA	"56.97216466"	"40.02325892"	" 0.44444443"	"23.53062157"	" 1.40395139"	"64.20745933"	"26.84165827"	"56.02531961"	" 9.75803972"	"58.15345520"	"17.68707479"	"31.14322287"
"FUN_028851"	"18.76882915"	" 0.26433723"	"26.67725069"	"28.14827559"	"38.06694763"	"13.33403223"	" 1.63497762"	"21.50150149"	"50.06740972"	"29.35044206"	" 0.05668934"	"40.32575397"	"68.17229789"	"18.82097569"	" 1.55772036"	" 4.83290757"	" 0.58779697"	"28.55746366"	" 0.00000000"	" 0.00000000"	NA	" 5.39012524"	" 0.31200942"	" 1.16624336"	" 4.02094823"	" 0.503716472"	" 0.33640909"	" 6.24239534"	" 2.17116227"	" 0.13654208"	" 1.02931487"	" 0.12804097"	" 0.79229381"	"35.40591357"	NA	" 1.01693192"	"43.53902217"	" 9.13630232"	"15.13837127"	"14.45859494"
"FUN_028852"	" 0.00000000"	"32.87329512"	"30.55358782"	" 0.33068008"	"11.98314065"	" 0.00000000"	"27.98648082"	" 7.38453276"	"24.88121740"	" 0.31055900"	" 5.75439709"	NA	"16.82076756"	NA	" 1.37346030"	" 0.29796412"	" 8.63824625"	" 0.00000000"	" 0.66115702"	"14.46260447"	NA	"15.96115387"	"46.41724895"	" 0.45482295"	" 0.20222053"	"38.178008580"	" 0.00000000"	" 5.39238045"	" 0.00000000"	" 0.40636098"	" 0.00000000"	"40.44559608"	" 0.00000000"	" 0.50249316"	"35.69073596"	" 1.98365257"	"74.53253424"	" 0.40490765"	" 3.46955133"	" 3.78820184"
"FUN_028855"	" 1.05651174"	" 1.25339901"	" 1.28929769"	"65.20025812"	" 0.20991368"	" 1.58234674"	" 0.56600696"	" 3.91966796"	" 0.29967354"	" 0.55189256"	" 0.32929891"	"70.95248830"	"44.82205472"	" 7.58925513"	NA	" 6.04398145"	" 1.30734166"	"14.69674041"	" 0.65523659"	" 0.15873016"	NA	" 0.24231058"	" 7.22068325"	" 0.35087720"	" 0.18796992"	" 9.538160783"	" 2.20400038"	" 0.36630038"	" 1.06321460"	"33.83906446"	" 0.17546414"	" 3.68491016"	" 7.29027871"	" 0.59486298"	" 1.59750023"	"21.29174545"	" 1.12967914"	"74.48766644"	" 0.32786885"	" 0.00000000"
"FUN_028863"	" 1.91960666"	"84.39144829"	" 0.26561096"	" 0.00000000"	" 0.00000000"	" 0.36170493"	"26.05291104"	"35.12300862"	"50.77546435"	NA	"19.56374408"	" 0.00000000"	"52.72157584"	NA	" 2.37526612"	"42.93641561"	"19.62777665"	" 0.64534230"	" 0.00000000"	" 0.56519331"	NA	" 7.43478744"	" 1.19767066"	"50.89799090"	"10.20267025"	" 6.652095034"	"59.60420957"	" 6.49330034"	" 8.51882160"	" 1.25164993"	" 0.30303030"	"28.17001218"	" 1.31861355"	" 0.00000000"	" 0.76923077"	"26.93843681"	" 1.16159070"	" 1.10290403"	"23.22534859"	" 0.43151971"
"FUN_028865"	" 0.65489431"	"54.91807733"	" 0.46491836"	" 0.00000000"	" 0.29817427"	"41.57644553"	" 0.53962587"	" 0.35714286"	" 0.85470084"	" 0.50324675"	" 7.63476091"	"56.70537670"	"33.61889834"	" 0.00000000"	" 6.33858665"	"17.40648869"	"56.58354956"	" 0.06053269"	" 0.34188033"	" 0.06675567"	NA	" 0.45138889"	"40.18954740"	" 0.41889063"	"40.62593514"	" 0.363157212"	" 8.74448830"	" 2.30096782"	"16.34374389"	" 1.30511337"	" 3.51261554"	"27.29865221"	" 1.94702829"	" 0.66824380"	"80.22881893"	"12.55359268"	" 0.66508971"	"45.66062953"	" 0.50993809"	"11.47421877"
"FUN_028873"	" 0.33843698"	" 0.26618861"	" 4.35376982"	" 9.51513206"	" 0.68961791"	"24.49837103"	" 2.12068935"	" 0.48529412"	"34.78401861"	" 0.97928830"	"82.09650106"	"50.37002595"	" 0.36300504"	" 0.00000000"	" 0.61607982"	" 0.21645021"	" 9.33723195"	"24.26036556"	"66.04782845"	" 1.26197388"	NA	" 1.36339037"	" 0.66219059"	NA	"26.95502555"	" 2.737525821"	" 0.00000000"	"68.77455077"	" 0.70322102"	"26.86657921"	" 0.46824409"	"13.25871164"	" 0.74660632"	" 1.24057004"	"55.19842800"	" 0.32034631"	"70.98727585"	"87.50688709"	" 0.26389791"	" 4.46344003"
"FUN_028874"	"14.01100140"	"64.08512926"	" 0.49387487"	" 0.10952902"	" 0.42244932"	"34.38234831"	" 9.32006443"	" 0.00000000"	"20.27418205"	" 0.97441670"	"14.76555298"	" 0.08658009"	" 0.66864092"	" 8.99706585"	"42.96416539"	" 3.50895277"	" 0.39611804"	"77.18571751"	" 7.53449988"	"23.83516613"	NA	" 0.43632838"	" 4.19615478"	"66.46779465"	" 0.70707589"	"32.900288980"	" 0.22895129"	" 0.80622773"	" 0.41011085"	"20.86786868"	"47.46697916"	" 0.79461720"	"48.21133814"	" 0.00000000"	" 0.49284049"	" 0.33004028"	"25.18861470"	" 3.95605268"	"78.45769948"	" 1.17558000"
