readfile	mapping_type	sequence_length	sequence_count	read_count
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	83693	652884
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	30339	266374
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	30357	385563
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	32852	337811
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	37081	372624
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	564980	10637691
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	51528	415635
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	14044	144304
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	13189	234501
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	13913	194062
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	16793	203830
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	217720	3463196
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	39444	150478
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	11185	57724
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	10740	67085
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	11795	82610
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	14807	113080
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	213281	1786485
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	13418	57671
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	3499	25158
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	2276	16075
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	2035	12602
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	2233	15879
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	27346	1115599
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	78552	344576
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	41073	293461
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	44327	258564
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	47365	335666
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	65042	598787
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F3-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	535685	9043299
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	69165	304422
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	23730	102498
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	25502	152655
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	28538	180676
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	33912	127354
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	786441	3778921
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	45471	304896
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	11942	98735
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	12162	145424
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	14337	92357
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	18236	98086
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	332235	2098715
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	31947	61915
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	8900	19795
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	9076	22036
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	11194	38839
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	15611	49481
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	311202	1304539
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	13701	32120
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	2891	6836
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	2158	5586
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	2016	5345
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	2383	7584
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	41055	674453
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	44018	131845
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	20068	55467
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	22665	76182
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	24414	88140
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	38088	150019
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F6-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	403158	3023789
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	14822	57699
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	5193	23700
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	5275	30064
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	5489	25064
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	6023	29917
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	62841	929809
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	6194	30579
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	1493	6675
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	1401	9963
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	1483	8055
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	1532	7059
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	15219	100233
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	8385	18695
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	2066	6125
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	2053	6229
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	2171	7213
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	2605	8590
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	29170	103161
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	1971	4270
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	478	1561
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	288	807
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	279	718
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	311	947
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	3073	24721
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	11792	38666
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	6202	25693
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	6550	23752
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	6890	27565
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	9184	45507
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1F7-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	56812	487326
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	93551	437990
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	31329	196366
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	31768	257937
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	33420	209200
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	36157	275457
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	504163	4135741
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	41749	333161
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	9132	96473
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	22	8817	167354
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	23	9813	77653
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	24	11436	97906
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	P	>24	173621	1635854
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	<21	31581	105035
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	21	7119	35202
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	22	7218	116010
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	23	8283	53771
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	24	10418	128703
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	R	>24	183878	1056943
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	<21	7974	13493
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	21	1628	2834
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	22	1246	2292
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	23	1224	3149
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	24	1457	3937
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	H	>24	21891	15492449
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	<21	94722	294764
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	21	45916	142103
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	22	49354	149870
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	23	50058	145064
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	24	54682	177306
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G10-fastp-adapters-polyG-31bp-merged_condensed.bam	N	>24	510654	5062191
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	<21	57720	380929
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	21	25757	139534
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	22	27627	267125
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	23	33900	174929
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	24	44577	252726
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G1-fastp-adapters-polyG-31bp-merged_condensed.bam	U	>24	1495158	11413863
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	<21	35611	128726
/home/shared/8TB_HDD_02/shedurkin/timeseries_molecular/E-Peve/output/08-Peve-sRNA-discovery-ShortStack/ShortStack_out/1G1-fastp-adapters-polyG-31bp-merged_condensed.bam	P	21	13166	95979
